ID	USER_ID	TRACK_NAME	ARTIST	PLAYLIST_ID	PLAYLIST_NAME	GENRES
1963752	jim k	Shake Some Action	Flamin' Groovies	77567	Playlist 31250	Mixed Genre
1963753	jim k	Lips Like Sugar	Echo & the Bunnymen	77567	Playlist 31250	Mixed Genre
1963754	jim k	New Wave Jacket	Polysics	77567	Playlist 31250	Mixed Genre
1963755	jim k	Don't Thank Me	French Kicks	77567	Playlist 31250	Mixed Genre
1963756	jim k	Mas Que Nada	Jorge Ben	77567	Playlist 31250	Mixed Genre
1963757	jim k	Speechless	Cibo Matto	77567	Playlist 31250	Mixed Genre
1963758	jim k	A Head With Wings	Morphine	77567	Playlist 31250	Mixed Genre
1963759	jim k	Pop Life	Dump	77567	Playlist 31250	Mixed Genre
1963760	jim k	I Love My Label	Nick Lowe	77567	Playlist 31250	Mixed Genre
1963761	jim k	This Love is Not Wrong	Field Mice	77567	Playlist 31250	Mixed Genre
1963762	jim k	Strawberry Letter 23	Shuggie Otis	77567	Playlist 31250	Mixed Genre
1963763	jim k	Crawling Can Be Beautiful	Les Savy Fav	77567	Playlist 31250	Mixed Genre
1963764	jim k	Like Foxes Through Fences	American Analog Set	77567	Playlist 31250	Mixed Genre
1963765	jim k	Starcastic	Enon	77567	Playlist 31250	Mixed Genre
1963766	jim k	Ice On The Streets	Ugly Casanova	77567	Playlist 31250	Mixed Genre
1963767	jim k	Welcome To The Working Week	Elvis Costello	77567	Playlist 31250	Mixed Genre
1963768	John Sweet	Love is the Drug	Roxy Music	86426	Playlist 31251	Romantic
1963769	John Sweet	Fall in Love With Me	Iggy Pop	86426	Playlist 31251	Romantic
1963770	John Sweet	Peaches	The Stranglers	86426	Playlist 31251	Romantic
1963771	John Sweet	Mambo Sun	T. Rex	86426	Playlist 31251	Romantic
1963772	John Sweet	Rue the Day	The Walkmen	86426	Playlist 31251	Romantic
1963773	John Sweet	All This and More	The Dead Boys	86426	Playlist 31251	Romantic
1963774	John Sweet	Cold Light	The Yeah Yeah Yeahs	86426	Playlist 31251	Romantic
1963775	John Sweet	Cactus	The Pixies	86426	Playlist 31251	Romantic
1963776	John Sweet	Are You Awake?	Kevin Shields	86426	Playlist 31251	Romantic
1963777	John Sweet	Obstacle 2	Interpol	86426	Playlist 31251	Romantic
1963778	John Sweet	Cargo Culte	Serge Gainsbourg	86426	Playlist 31251	Romantic
1963779	John Sweet	Venus in Furs	The Velvet Underground	86426	Playlist 31251	Romantic
1963780	John Sweet	Playground Love	Air	86426	Playlist 31251	Romantic
1963781	John Sweet	The Pink Room	Angelo Badalamenti	86426	Playlist 31251	Romantic
1963782	John Sweet	I Want You	The Troggs	86426	Playlist 31251	Romantic
1963783	John Sweet	Dirt	The Stooges	86426	Playlist 31251	Romantic
1963784	John Sweet	Come In, Number 51, Your Time Is Up	Pink Floyd	86426	Playlist 31251	Romantic
1963785	John Sweet	Lonely Boy	Vincent Gallo	86426	Playlist 31251	Romantic
1963786	John Sweet	Sterling	Future Pilot AKA vs. National Park	86426	Playlist 31251	Romantic
1963787	John Sweet	I Found A Reason	Cat Power	86426	Playlist 31251	Romantic
1963788	jessica lynn	Just the Best Party	World/Inferno Friendship Society	100227	Playlist 31252	Theme
1963789	jessica lynn	Such a Lovely Thing	DeVotchka	100227	Playlist 31252	Theme
1963790	jessica lynn	Gypsy Part of Town	J.U.F.	100227	Playlist 31252	Theme
1963791	jessica lynn	Zvezda Rok-N-Rolla	Leningrad	100227	Playlist 31252	Theme
1963792	jessica lynn	Egg Tooth	Circus Contraption	100227	Playlist 31252	Theme
1963793	jessica lynn	Metropolitan Glide	Tom Waits	100227	Playlist 31252	Theme
1963794	jessica lynn	Midnight Cabaret	Reverend Glasseye	100227	Playlist 31252	Theme
1963795	jessica lynn	Let's Get Fucked Up	The Cramps	100227	Playlist 31252	Theme
1963796	jessica lynn	Irish Whiskey	The Tossers	100227	Playlist 31252	Theme
1963797	jessica lynn	Do You Wanna Touch Me (Yeah!)	Joan Jett and the Blackhearts	100227	Playlist 31252	Theme
1963798	jessica lynn	Chick Habit	April March	100227	Playlist 31252	Theme
1963799	jessica lynn	Bad Girl	Detroit Cobras	100227	Playlist 31252	Theme
1963800	jessica lynn	The Thing	The Dirtbombs	100227	Playlist 31252	Theme
1963801	jessica lynn	24 Hour Party People	Happy Mondays	100227	Playlist 31252	Theme
1963802	jessica lynn	I'm So Excited	Le Tigre	100227	Playlist 31252	Theme
1963803	jessica lynn	Wild Sex (In the Working Class)	Oingo Boingo	100227	Playlist 31252	Theme
1963804	jessica lynn	Pussy	Brazilian Girls	100227	Playlist 31252	Theme
1963805	jessica lynn	Ya-takoy	The Con Artists feat. Pete Miser	100227	Playlist 31252	Theme
1963806	jessica lynn	Hey Ya	Outkast	100227	Playlist 31252	Theme
1963807	jessica lynn	Gin and Jews	Jew Tang Clan	100227	Playlist 31252	Theme
1963808	jessica lynn	Mustapha Dance	The Clash	100227	Playlist 31252	Theme
1963809	jessica lynn	I Am A Poseur	X-Ray Spex	100227	Playlist 31252	Theme
1963810	jessica lynn	Doctor Worm	They Might Be Giants	100227	Playlist 31252	Theme
1963811	DJ.Rabidpants	Hurt	Johnny Cash	64109	Playlist 31253	Depression
1963812	DJ.Rabidpants	You Can't Always Get What You Want (Acoustic)	The Rolling Stones	64109	Playlist 31253	Depression
1963813	DJ.Rabidpants	A Well Respected Man	The Kinks	64109	Playlist 31253	Depression
1963814	DJ.Rabidpants	Yer Blues	The Beatles	64109	Playlist 31253	Depression
1963815	DJ.Rabidpants	Big Empty (Acoustic)	Stone Temple Pilots	64109	Playlist 31253	Depression
1963816	DJ.Rabidpants	Yesterdays	Miles Davis	64109	Playlist 31253	Depression
1963817	DJ.Rabidpants	Tuesday's Gone (Acoustic)	Metallica	64109	Playlist 31253	Depression
1963818	DJ.Rabidpants	Guess I'm Doing Fine	Beck	64109	Playlist 31253	Depression
1963819	DJ.Rabidpants	She Talks To Angels (Acoustic)	Black Crows	64109	Playlist 31253	Depression
1963820	DJ.Rabidpants	Loser (Acoustic)	3 Doors Down	64109	Playlist 31253	Depression
1963821	DJ.Rabidpants	Heaven Beside You (Acoustic)	Alice In Chains	64109	Playlist 31253	Depression
1963822	DJ.Rabidpants	Planet Caravan	Black Sabbath	64109	Playlist 31253	Depression
1963823	DJ.Rabidpants	The Thrill Is Gone	B.B. King	64109	Playlist 31253	Depression
1963824	DJ.Rabidpants	He War	Cat Power	64109	Playlist 31253	Depression
1963825	DJ.Rabidpants	Help Is Around The Corner	Coldplay	64109	Playlist 31253	Depression
1963826	DJ.Rabidpants	Mr. Jones (Acoustic)	Counting Crows	64109	Playlist 31253	Depression
1963827	DJ.Rabidpants	Lonely	Tom Waits	64109	Playlist 31253	Depression
1963828	isobel wire	our way to fall	yo la tengo	21867	Playlist 31254	Mixed Genre
1963829	isobel wire	a single kiss	trembling blue stars	21867	Playlist 31254	Mixed Genre
1963830	isobel wire	jed the humanoid	grandaddy	21867	Playlist 31254	Mixed Genre
1963831	isobel wire	blue thunder	galaxie 500	21867	Playlist 31254	Mixed Genre
1963832	isobel wire	vapour trail	ride	21867	Playlist 31254	Mixed Genre
1963833	isobel wire	im ersten licht	kante	21867	Playlist 31254	Mixed Genre
1963834	isobel wire	dial:revenge	mogwai	21867	Playlist 31254	Mixed Genre
1963835	isobel wire	the days are long and filled with pain	maximilian hecker	21867	Playlist 31254	Mixed Genre
1963836	isobel wire	an olive grove facing the sea	snow patrol	21867	Playlist 31254	Mixed Genre
1963837	isobel wire	see america	grant-lee phillips	21867	Playlist 31254	Mixed Genre
1963838	isobel wire	marx & engels	belle & sebastian	21867	Playlist 31254	Mixed Genre
1963839	isobel wire	blown a wish	my bloody valentine	21867	Playlist 31254	Mixed Genre
1963840	isobel wire	the mirror phase	damon & naomi	21867	Playlist 31254	Mixed Genre
1963841	isobel wire	never alone	lowgold	21867	Playlist 31254	Mixed Genre
1963842	isobel wire	sometimes i still feel the bruise	trembling blue stars	21867	Playlist 31254	Mixed Genre
1963843	isobel wire	ladies and gentlemen we are floating in space	spiritualized	21867	Playlist 31254	Mixed Genre
1963844	isobel wire	to you	i am kloot	21867	Playlist 31254	Mixed Genre
1963845	isobel wire	it's a wonderful life	sparklehorse	21867	Playlist 31254	Mixed Genre
1963846	isobel wire	2 HB	bryan ferry	21867	Playlist 31254	Mixed Genre
1963847	isobel wire	cherry-colored funk	cocteau twins	21867	Playlist 31254	Mixed Genre
1963848	isobel wire	there is a number of small things	múm	21867	Playlist 31254	Mixed Genre
1963849	isobel wire	travel to the underworld	hilmar örn hilmarsson	21867	Playlist 31254	Mixed Genre
1963850	EL DAVO	Cowtown	They Might Be Giants	5311	Playlist 31255	Mixed Genre
1963851	EL DAVO	Writing to Reach You	Travis	5311	Playlist 31255	Mixed Genre
1963852	EL DAVO	Bring It On	Gomez	5311	Playlist 31255	Mixed Genre
1963853	EL DAVO	The Ballad of Tom Jones	Space feat. Cerys Mathews of Catatonia	5311	Playlist 31255	Mixed Genre
1963854	EL DAVO	They Might Be Giants	S-E-X-X-Y	5311	Playlist 31255	Mixed Genre
1963855	EL DAVO	Three MC's and One DJ (Live Video Version)	Beastie Boys	5311	Playlist 31255	Mixed Genre
1963856	EL DAVO	Know Your Chicken (Original EP version)	Cibo Matto	5311	Playlist 31255	Mixed Genre
1963857	EL DAVO	Here We Go	Freestylers feat. Definition of Sound	5311	Playlist 31255	Mixed Genre
1963858	EL DAVO	Supertones Strike Back	Orange County Supertones	5311	Playlist 31255	Mixed Genre
1963859	EL DAVO	Count Five or Six	Cornelius	5311	Playlist 31255	Mixed Genre
1963860	EL DAVO	Snail Shell	They Might Be Giants	5311	Playlist 31255	Mixed Genre
1963861	EL DAVO	Major Leagues	Pavement	5311	Playlist 31255	Mixed Genre
1963862	EL DAVO	You Ain't Me	Frank Black	5311	Playlist 31255	Mixed Genre
1963863	EL DAVO	Denise	Fountains of Wayne	5311	Playlist 31255	Mixed Genre
1963864	EL DAVO	Aerodeliria	The Loud Family	5311	Playlist 31255	Mixed Genre
1963865	EL DAVO	Maximum Sunshine	Lynnfield Pioneers	5311	Playlist 31255	Mixed Genre
1963866	EL DAVO	Cut Chemist Suite	Ozomatli	5311	Playlist 31255	Mixed Genre
1963867	EL DAVO	Soundtrack to Mary (live on Conan O'Brien)	Soul Coughing	5311	Playlist 31255	Mixed Genre
1963868	EL DAVO	*6 Bonus Tracks from 'Severe Tire Damage' including the 'Planet of the Apes' Sequence*	They Might Be Giants	5311	Playlist 31255	Mixed Genre
1963869	EL DAVO	Parklife	Blur	5311	Playlist 31255	Mixed Genre
1963870	EL DAVO	Party Hard	Pulp	5311	Playlist 31255	Mixed Genre
1963871	EL DAVO	All I Wanna Do Is Rock	Travis	5311	Playlist 31255	Mixed Genre
1963872	EL DAVO	The Best Thing	Ivy	5311	Playlist 31255	Mixed Genre
1963873	EL DAVO	Sci-Fi Wasabi	Cibo Matto	5311	Playlist 31255	Mixed Genre
1963874	EL DAVO	Fun For Me	Moloko	5311	Playlist 31255	Mixed Genre
1963875	EL DAVO	The PJ's	Handsome Boy Modeling School feat. Del Tha Funkee Homosapien and Dave of De La Soul	5311	Playlist 31255	Mixed Genre
1963876	EL DAVO	Body Movin' (Fatboy Slim Remix)	Beastie Boys	5311	Playlist 31255	Mixed Genre
1963877	EL DAVO	Nicotine and Gravy	Beck	5311	Playlist 31255	Mixed Genre
1963878	EL DAVO	Utopia Parkway	Fountains of Wayne	5311	Playlist 31255	Mixed Genre
1963879	EL DAVO	Summer Babe (Winter Version)	Pavement	5311	Playlist 31255	Mixed Genre
1963880	EL DAVO	Minimum Wage	They Might Be Giants	5311	Playlist 31255	Mixed Genre
1963881	xfire	Force Of Nature	Oasis	96103	Playlist 31256	Mixed Genre
1963882	xfire	Stereo	Pavement	96103	Playlist 31256	Mixed Genre
1963883	xfire	Panther Dash	The Go! Team	96103	Playlist 31256	Mixed Genre
1963884	xfire	Helter Skelter	The Beatles	96103	Playlist 31256	Mixed Genre
1963885	xfire	Victoria	The Kinks	96103	Playlist 31256	Mixed Genre
1963886	xfire	Wash In The Rain	The Bees	96103	Playlist 31256	Mixed Genre
1963887	xfire	Fighting In A Sack	The Shins	96103	Playlist 31256	Mixed Genre
1963888	xfire	Born Again	Badly Drawn Boy	96103	Playlist 31256	Mixed Genre
1963889	xfire	Devil's Haircut	Beck	96103	Playlist 31256	Mixed Genre
1963890	xfire	Cat Claw	The Kills	96103	Playlist 31256	Mixed Genre
1963891	xfire	Stutter	Elastica	96103	Playlist 31256	Mixed Genre
1963892	xfire	Rip Her To Shreds	Blondie	96103	Playlist 31256	Mixed Genre
1963893	xfire	Stop!	The Bens	96103	Playlist 31256	Mixed Genre
1963894	xfire	To Bring You My Love	P. J. Harvey	96103	Playlist 31256	Mixed Genre
1963895	xfire	Cactus	Pixies	96103	Playlist 31256	Mixed Genre
1963896	xfire	So Real	Jeff Buckley	96103	Playlist 31256	Mixed Genre
1963897	xfire	Say We Will	Snout	96103	Playlist 31256	Mixed Genre
1963898	xfire	Jacqueline	Franz Ferdinand	96103	Playlist 31256	Mixed Genre
1963899	xfire	Reptilia	The Strokes	96103	Playlist 31256	Mixed Genre
1963900	xfire	Satisfied Mind	You Am I	96103	Playlist 31256	Mixed Genre
1963901	xfire	He War	Cat Power	96103	Playlist 31256	Mixed Genre
1963902	xfire	Tonight May Have To Last Me All My Life	The Avalanches	96103	Playlist 31256	Mixed Genre
1963903	xfire	This Place Is A Prison	The Postal Service	96103	Playlist 31256	Mixed Genre
1963904	xfire	Wonder Milky Bitch	Air	96103	Playlist 31256	Mixed Genre
1963905	xfire	Alma	The Panics	96103	Playlist 31256	Mixed Genre
1963906	Munkeys	Tell Me How You Feel	Joy Enriquez	86280	Playlist 31257	Rock/Pop
1963907	Munkeys	Candy	Mandy Moore	86280	Playlist 31257	Rock/Pop
1963908	Munkeys	When I See You	Macy Gray	86280	Playlist 31257	Rock/Pop
1963909	Munkeys	I'm Alive	Celine Dion	86280	Playlist 31257	Rock/Pop
1963910	Munkeys	Beautiful Day	U2	86280	Playlist 31257	Rock/Pop
1963911	Munkeys	Deeper Water	Deadstar	86280	Playlist 31257	Rock/Pop
1963912	Munkeys	Love Foolosophy	Jamiroquai	86280	Playlist 31257	Rock/Pop
1963913	Munkeys	I Can Feel It	Radio Freedom	86280	Playlist 31257	Rock/Pop
1963914	Munkeys	Strength of a Woman	Shaggy	86280	Playlist 31257	Rock/Pop
1963915	Munkeys	Xanadu	Kirsty K	86280	Playlist 31257	Rock/Pop
1963916	Munkeys	Above the Clouds	Amber	86280	Playlist 31257	Rock/Pop
1963917	Munkeys	If You Could Read My Mind	Amber, Ultra Nate & Jocelyn Enriquez	86280	Playlist 31257	Rock/Pop
1963918	Munkeys	You're Free	Ultra Nate	86280	Playlist 31257	Rock/Pop
1963919	Munkeys	Crazy in Love	Beyonce & Jay-Z	86280	Playlist 31257	Rock/Pop
1963920	Munkeys	Good Vibrations	Marky Mark	86280	Playlist 31257	Rock/Pop
1963921	Munkeys	Pride (In the Name of Love)	Clivilles & Cole	86280	Playlist 31257	Rock/Pop
1963922	Munkeys	Bamboogie	Bamboo	86280	Playlist 31257	Rock/Pop
1963923	Munkeys	Magic Carpet Ride	Crystal Method	86280	Playlist 31257	Rock/Pop
1963924	Munkeys	The Sign	Ace of Base	86280	Playlist 31257	Rock/Pop
1963925	Munkeys	Sunchyme	Dario G	86280	Playlist 31257	Rock/Pop
1963926	lo-fi jr.	Tearing Up The Plans, Pt. 1	23 Skidoo	71634	Playlist 31258	Mixed Genre
1963927	lo-fi jr.	Sax & Violins	Talking Heads	71634	Playlist 31258	Mixed Genre
1963928	lo-fi jr.	Marimba Song	Laika	71634	Playlist 31258	Mixed Genre
1963929	lo-fi jr.	On Mani	OOIOO	71634	Playlist 31258	Mixed Genre
1963930	lo-fi jr.	Black Horse	Gastr Del Sol	71634	Playlist 31258	Mixed Genre
1963931	lo-fi jr.	Hoo	.O.Rang	71634	Playlist 31258	Mixed Genre
1963932	lo-fi jr.	Tape Kebab (Peel Session)	Can	71634	Playlist 31258	Mixed Genre
1963933	lo-fi jr.	Mtume	Miles Davis	71634	Playlist 31258	Mixed Genre
1963934	lo-fi jr.	Sucker Punch	The Vandermark Five	71634	Playlist 31258	Mixed Genre
1963935	lo-fi jr.	Details On How To Get ICEMAN On Your License Plate	Don Caballero	71634	Playlist 31258	Mixed Genre
1963936	lo-fi jr.	Glass Museum	Tortoise	71634	Playlist 31258	Mixed Genre
1963937	lo-fi jr.	Only Loved At Night	The Raincoats	71634	Playlist 31258	Mixed Genre
1963938	evilarchitecture	verbal	amon tobin	46427	Playlist 31259	Electronic Music
1963939	evilarchitecture	tape	aphex twin	46427	Playlist 31259	Electronic Music
1963940	evilarchitecture	appetite for disctruction	funkstorung	46427	Playlist 31259	Electronic Music
1963941	evilarchitecture	myloveilove (6)	bogdan raczynski	46427	Playlist 31259	Electronic Music
1963942	evilarchitecture	hi scores	boards of canada	46427	Playlist 31259	Electronic Music
1963943	evilarchitecture	fore	takagi masakatsu	46427	Playlist 31259	Electronic Music
1963944	evilarchitecture	this is the dream (of evan and chan)	DNTEL	46427	Playlist 31259	Electronic Music
1963945	evilarchitecture	nobody's home	ulrich schnauss	46427	Playlist 31259	Electronic Music
1963946	evilarchitecture	scary world theory	lali puna	46427	Playlist 31259	Electronic Music
1963947	evilarchitecture	stars as eyes remix	marumari	46427	Playlist 31259	Electronic Music
1963948	evilarchitecture	acid raindrops	people under the stairs	46427	Playlist 31259	Electronic Music
1963949	evilarchitecture	the lost voices	dj krush f/sly + robbie	46427	Playlist 31259	Electronic Music
1963950	evilarchitecture	live and let die	souls of mischief	46427	Playlist 31259	Electronic Music
1963951	evilarchitecture	quitter's anthem	themselves	46427	Playlist 31259	Electronic Music
1963952	evilarchitecture	oh how schmee loves dsp	nautilus	46427	Playlist 31259	Electronic Music
1963953	evilarchitecture	our halos were the exact same size (13)	buck 65	46427	Playlist 31259	Electronic Music
1963954	evilarchitecture	rebirth of slick (cool like dat)	digable planets	46427	Playlist 31259	Electronic Music
1963955	evilarchitecture	smile in your face	prefuse 73	46427	Playlist 31259	Electronic Music
1963956	evilarchitecture	all these todays just melt into tomorrows	caural	46427	Playlist 31259	Electronic Music
1963957	evilarchitecture	thin line	jurassic 5	46427	Playlist 31259	Electronic Music
1963958	Caitlin1	Road Trippin	Red Hot Chili Peppers	36145	Playlist 31260	Mixed Genre
1963959	Caitlin1	Teenage Dirtbag	Wheatus	36145	Playlist 31260	Mixed Genre
1963960	Caitlin1	Little Plastic Castle	Ani DiFranco	36145	Playlist 31260	Mixed Genre
1963961	Caitlin1	Faith	George Michaels	36145	Playlist 31260	Mixed Genre
1963962	Caitlin1	How It Should Be	Ben Kweller	36145	Playlist 31260	Mixed Genre
1963963	Caitlin1	The Rock Show	Blink 182	36145	Playlist 31260	Mixed Genre
1963964	Caitlin1	Beer Truck Driver	The Brodys	36145	Playlist 31260	Mixed Genre
1963965	Caitlin1	PickUp Lines	Dance Hall Crashers	36145	Playlist 31260	Mixed Genre
1963966	Caitlin1	Tonight I'll Take What I Can Get	Dashboard Confessional	36145	Playlist 31260	Mixed Genre
1963967	Caitlin1	Boyz In Da Hood	Dynamite Hack	36145	Playlist 31260	Mixed Genre
1963968	Caitlin1	Bad Reputation	Joan Jett	36145	Playlist 31260	Mixed Genre
1963969	Caitlin1	Without Your Love	Solemite	36145	Playlist 31260	Mixed Genre
1963970	Caitlin1	Neon	John mayer	36145	Playlist 31260	Mixed Genre
1963971	Caitlin1	Co-pilot	Letters to Cleo	36145	Playlist 31260	Mixed Genre
1963972	Caitlin1	Nowhere Fast	Link 80	36145	Playlist 31260	Mixed Genre
1963973	Caitlin1	Slightly Stoopid	Luckie Strike	36145	Playlist 31260	Mixed Genre
1963974	Caitlin1	California	Phantom Planet	36145	Playlist 31260	Mixed Genre
1963975	Caitlin1	Women and Wine	The KGB	36145	Playlist 31260	Mixed Genre
1963976	Caitlin1	40 Boys in 40 Nights	The Donna	36145	Playlist 31260	Mixed Genre
1963977	Caitlin1	KittyKatShirt	Plain White T's	36145	Playlist 31260	Mixed Genre
1963978	Caitlin1	I want You to Want Me	Save Ferris	36145	Playlist 31260	Mixed Genre
1963979	Caitlin1	Heavy Metal Drummer	Wilco	36145	Playlist 31260	Mixed Genre
1963980	Caitlin1	Destination:No Where Near	The Locals	36145	Playlist 31260	Mixed Genre
1963981	Scott K	""Ad nos, ad slutarem undam"" -excerpt	Franz Listz, played by Donald Sutherland	22990	Playlist 31261	Theme
1963982	Scott K	Monster Mash	Bobby ""Boris"" Pickett	22990	Playlist 31261	Theme
1963983	Scott K	I Put A Spell On You	Creedence Clearwater Revival	22990	Playlist 31261	Theme
1963984	Scott K	Witchy Woman	Eagles	22990	Playlist 31261	Theme
1963985	Scott K	Stalking Daphne	fr. House Of Dark Shadows	22990	Playlist 31261	Theme
1963986	Scott K	N.I.B.	Black Sabbath	22990	Playlist 31261	Theme
1963987	Scott K	Black Magic Woman/Gypsy Queen	Santana	22990	Playlist 31261	Theme
1963988	Scott K	Titties & Beer	Frank Zappa	22990	Playlist 31261	Theme
1963989	Scott K	Terror At The Pool House	fr. Night Of Dark Shadows	22990	Playlist 31261	Theme
1963990	Scott K	Lady Evil	Black Sabbath	22990	Playlist 31261	Theme
1963991	Scott K	Magic Man	Heart	22990	Playlist 31261	Theme
1963992	Scott K	A Dream Within A Dream	Alan Parson's Project	22990	Playlist 31261	Theme
1963993	Scott K	Li'l Red Riding Hood	Sam The Sham & The Pharaohs	22990	Playlist 31261	Theme
1963994	Scott K	Mr. Brown	Bob Marley	22990	Playlist 31261	Theme
1963995	Scott K	Science Fiction Double Feature	fr. The Rocky Horror Picture Show	22990	Playlist 31261	Theme
1963996	Scott K	Thriller	Michael Jackson	22990	Playlist 31261	Theme
1963997	Scott K	Gypsy Eyes	Jimi Hendrix	22990	Playlist 31261	Theme
1963998	Scott K	Icarus' Dream Suite Opus 4	Yngwie J. Malmsteen	22990	Playlist 31261	Theme
1963999	Scott K	S.A.T.O.	Ozzy Osbourne	22990	Playlist 31261	Theme
1964000	Scott K	The Wreck Of The Edmund Fitzgerald	Gordon Lightfoot	22990	Playlist 31261	Theme
1964001	Scott K	The Search For David	fr. House Of Dark Shadows	22990	Playlist 31261	Theme
1964002	Scott K	Sweet Transvestite	Tim Curry fr. Rocky Horror	22990	Playlist 31261	Theme
1964003	Veenstra	Universal Heart-beat	Juliana Hatfield	8283	Playlist 31262	Mixed Genre
1964004	Veenstra	Deadweight	Beck	8283	Playlist 31262	Mixed Genre
1964005	Veenstra	Naked Eye	Luscious Jackson	8283	Playlist 31262	Mixed Genre
1964006	Veenstra	Bound For the Floor	Local H	8283	Playlist 31262	Mixed Genre
1964007	Veenstra	Hey Jealousy	Gin Blossoms	8283	Playlist 31262	Mixed Genre
1964008	Veenstra	Feed the Tree	Belly	8283	Playlist 31262	Mixed Genre
1964009	Veenstra	Sweet Dreams	Marilyn Manson	8283	Playlist 31262	Mixed Genre
1964010	Veenstra	Sunshower	Chris Cornell	8283	Playlist 31262	Mixed Genre
1964011	Veenstra	Spastica	Elastica	8283	Playlist 31262	Mixed Genre
1964012	Veenstra	Baker Street	Foo Fighters	8283	Playlist 31262	Mixed Genre
1964013	Veenstra	Leave Me Alone	Jerry Cantrell	8283	Playlist 31262	Mixed Genre
1964014	Veenstra	Human Torch	Fastball	8283	Playlist 31262	Mixed Genre
1964015	Veenstra	I Wish I Was Queer So I Could Get Chicks	Bloodhound Gang	8283	Playlist 31262	Mixed Genre
1964016	Veenstra	Human Behaviour	BjĂśrk	8283	Playlist 31262	Mixed Genre
1964017	Veenstra	Speed Racer	Everclear	8283	Playlist 31262	Mixed Genre
1964018	Veenstra	campfire	that dog.	8283	Playlist 31262	Mixed Genre
1964019	simons	Days before you came	Placebo	55950	Playlist 31263	Mixed Genre
1964020	simons	Deep Karma Canyon	Bob Mould	55950	Playlist 31263	Mixed Genre
1964021	simons	D-Major Day	Readymade	55950	Playlist 31263	Mixed Genre
1964022	simons	Hole in One	Desaparecidos	55950	Playlist 31263	Mixed Genre
1964023	simons	No Bones	Dinosaur Jr.	55950	Playlist 31263	Mixed Genre
1964024	simons	Ich verabscheue euch wegen eurer Kleinkunst zutiefst	Tocotronic	55950	Playlist 31263	Mixed Genre
1964025	simons	Bitte gebt mir meinen Verstand zur端ck	Tocotronic	55950	Playlist 31263	Mixed Genre
1964026	simons	Forced Love	Sebadoh	55950	Playlist 31263	Mixed Genre
1964027	simons	All of my senses	Grant Hart	55950	Playlist 31263	Mixed Genre
1964028	simons	Gouge away	Pixies	55950	Playlist 31263	Mixed Genre
1964029	simons	Can' t get you outta my mind	Ramones	55950	Playlist 31263	Mixed Genre
1964030	simons	Suffer	Staind	55950	Playlist 31263	Mixed Genre
1964031	simons	The last one alive	Vast	55950	Playlist 31263	Mixed Genre
1964032	simons	Simon	Lifehouse	55950	Playlist 31263	Mixed Genre
1964033	simons	Pictures of shorelines	Further seems forever	55950	Playlist 31263	Mixed Genre
1964034	simons	Manana	Desaparecidos	55950	Playlist 31263	Mixed Genre
1964035	simons	Whatever	H端sker D端	55950	Playlist 31263	Mixed Genre
1964036	simons	I'm insane	Dinosaur Jr.	55950	Playlist 31263	Mixed Genre
1964037	simons	Leave	REM	55950	Playlist 31263	Mixed Genre
1964038	simons	Harry's circumcission	Lou Reed	55950	Playlist 31263	Mixed Genre
1964039	simons	Change	Staind	55950	Playlist 31263	Mixed Genre
1964040	simons	Beauty of the ride	Sebadoh	55950	Playlist 31263	Mixed Genre
1964041	simons	Tell me, Sad	Bettie Serveert	55950	Playlist 31263	Mixed Genre
1964042	RubyTwoShoes	Waiting for the Sunshine(acoustic)	The Jayhawks	56618	Playlist 31264	Mixed Genre
1964043	RubyTwoShoes	These Eyes	The Guess Who	56618	Playlist 31264	Mixed Genre
1964044	RubyTwoShoes	Don't Wanna Know Why	Whiskeytown	56618	Playlist 31264	Mixed Genre
1964045	RubyTwoShoes	Heroin Girl (live acoustic)	Everclear	56618	Playlist 31264	Mixed Genre
1964046	RubyTwoShoes	Mass Pike (live!)	The Get Up Kids	56618	Playlist 31264	Mixed Genre
1964047	RubyTwoShoes	Jealous of Your Cigarette	Hawksley Workman	56618	Playlist 31264	Mixed Genre
1964048	RubyTwoShoes	The Love You Save (May Be Your Own)	Joe Tex	56618	Playlist 31264	Mixed Genre
1964049	RubyTwoShoes	Some Guys Have All the Luck	Maxi Priest	56618	Playlist 31264	Mixed Genre
1964050	RubyTwoShoes	Crazy In Love	Beyonce	56618	Playlist 31264	Mixed Genre
1964051	RubyTwoShoes	Suicide Dialogue (Amends)	Buffy & Angel	56618	Playlist 31264	Mixed Genre
1964052	RubyTwoShoes	Goodnight Moon	Shivaree	56618	Playlist 31264	Mixed Genre
1964053	RubyTwoShoes	Stars	Simply Red	56618	Playlist 31264	Mixed Genre
1964054	RubyTwoShoes	Euro-Trash Girl (live, acoustic, long)	Craker	56618	Playlist 31264	Mixed Genre
1964055	RubyTwoShoes	Dead Flowers (Rolling Stones cover)	Willie Nelson, Tom Petty, Ryan Adams	56618	Playlist 31264	Mixed Genre
1964056	RubyTwoShoes	Love of My Life	Erykah Badu with Common	56618	Playlist 31264	Mixed Genre
1964057	RubyTwoShoes	Happy For You	Lloyd Cole	56618	Playlist 31264	Mixed Genre
1964058	RubyTwoShoes	Willow	Joan Armatrading	56618	Playlist 31264	Mixed Genre
1964059	RubyTwoShoes	Smoke Gets In Your Eyes	Nat King Cole	56618	Playlist 31264	Mixed Genre
1964060	RubyTwoShoes	Everyone Has a Summer	Lovage	56618	Playlist 31264	Mixed Genre
